@id,@currency,@code_producer,@code_on_card,/producer@id,/producer@name,/category@id,/category@name[pol],/iai_category@id,/iai_category@path[pol],/unit@id,/unit@name[pol],/series@id,/series@name[pol],/price@gross,/price@net,/price@vat,/srp@gross,/srp@net,/srp@vat,/price_pos/price@gross,/price_pos/price@net,/price_pos/price@vat,/price_pos/price@size_id,/price_wholesale/site@gross,/price_wholesale/site@net,/price_wholesale/site@vat,/price_wholesale/site@id,/price_wholesale/site@size_id,/price_minimal/site@gross,/price_minimal/site@net,/price_minimal/site@vat,/price_minimal/site@id,/price_minimal/site@size_id,/price_retail/site@gross,/price_retail/site@net,/price_retail/site@vat,/price_retail/site@id,/price_retail/site@size_id,/pricecomparator_price/site@gross,/pricecomparator_price/site@net,/pricecomparator_price/site@vat,/pricecomparator_price/site@id,/pricecomparator_price/site@service_id,/auction_price/site@gross,/auction_price/site@net,/auction_price/site@vat,/auction_price/site@id,/auction_price/site@size_id,/auction_price/site@service_id,/auction_price/site@service_group_id,/auction_price/site@price_type,/sizes/size@id,/sizes/size@name,/sizes/size@code_producer,/sizes/size@code_external,/sizes/size@weight,/sizes/size@code,/sizes/size/price@gross,/sizes/size/price@net,/sizes/size/price@vat,/sizes/size/srp@gross,/sizes/size/srp@net,/sizes/size/srp@vat,/sizes/size/crossedout_retail_price@gross,/sizes/size/crossedout_retail_price@net,/sizes/size/crossedout_wholesale_price@gross,/sizes/size/crossedout_wholesale_price@net,/sizes/size/stock@size_id,/sizes/size/stock@stock_id,/sizes/size/stock@quantity,/sizes/size/stock@location_id,/sizes/size/stock@location_text_id,/card@url[pol],/delivery_time/mode@type,/delivery_time/time@days,/sum_in_basket@value,/images/large/image@url,/images/large/image@date_changed,/images/large/image@hash,/images/icons/icon@url,/images/icons/icon@date_changed,/images/icons/icon@hash,/images/icons/auction_icon@url,images/icons/group_icon@url,/associated_products/product@id,/associated_products/product@code_external,/hotspots/price@normal_price,/hotspots/price@wholesale_price,/hotspots/price@ending_date,/hotspots/price@enabled,/hotspots/price@promotion,/hotspots/price@discount,/hotspots/price@distinguished,/hotspots/price@special,/hotspots/site@id,/hotspots/site@manual_config,/hotspots/site/promotion@visible,/hotspots/site/discount@visible,/hotspots/site/distinguished@visible,/hotspots/site/special@visible,/enable_in_pos@enabled,/taxcode,/availability_profile@id,/availability_management@value,/loyalty_program/site@id,/loyalty_program/site@operation,/loyalty_program/site@clients,/loyalty_program/site@points,/advance@rate,/priority@level,/sell_by/retail@quantity,/sell_by/wholesale@quantity,/inwrapper@quantity,/visibility/site@visible,/visibility/price_comparator@visible,/availability/site@id,/availability/site@value,/attachments/audio/sound@url,/attachments/audio/sound@lang,/attachments/audio/sound@name,/attachments/document/doc@url,/attachments/document/doc@lang,/attachments/document/doc@name,/attachments/video/movie@url,/attachments/video/movie@lang,/attachments/video/movie@name,/attachments/other/file@url,/attachments/other/file@lang,/attachments/other/file@name,/attachments/image/picture@url,/attachments/image/picture@lang,/attachments/image/picture@name,/note,/warranty@id,/warranty@lang,/warranty@name,/navigation/site@id,/navigation/site/menu@id,/navigation/site/menu/item@textid[pol],/deliverer@id,/description/name[pol],/description/short_desc[pol],/description/long_desc[pol],/description/pricecomparator_name[pol],/description/auction_name[pol],/description/auction_long_desc[pol],/description/meta_title[pol],/description/meta_description[pol],/description/meta_keywords[pol],/description/name[eng],/description/short_desc[eng],/description/long_desc[eng],/description/pricecomparator_name[eng],/description/auction_name[eng],/description/auction_long_desc[eng],/description/meta_title[eng],/description/meta_description[eng],/description/meta_keywords[eng],/description/name[ger],/description/short_desc[ger],/description/long_desc[ger],/description/pricecomparator_name[ger],/description/auction_name[ger],/description/auction_long_desc[ger],/description/meta_title[ger],/description/meta_description[ger],/description/meta_keywords[ger],/parameters/parameter@textid[pol],/parameters/parameter@id,/parameters/parameter@name[pol],/parameters/parameter@description[pol],/parameters/parameter@priority,/parameters/parameter@type,/parameters/parameter@distinction,/parameters/parameter@group_distinction,/parameters/parameter@projector_hide,/parameters/parameter@auction_template_hide,/parameters/parameter/value@parameter_id,/parameters/parameter/value@value_id,/parameters/parameter/value@name[pol],/parameters/parameter/value@description[pol],/parameters/parameter/value@priority,/prices_configuration_for_shops@value,/size_chart@id,/size_chart@name[pol],/prices_config/site@type,/prices_config/site@id,/pos_prices_config/site@type,/pos_prices_config/site@id,/group@id,/group/group_by_parameter@id,/group/group_by_parameter@name[pol],/group/group_by_parameter/product_value@id,/group/group_by_parameter/product_value@name[pol],/auction_descriptions/site@service_id,/auction_descriptions/site@service_group_id,/auction_descriptions/site@auction_title,/auction_descriptions/site@auction_subtitle,/auction_descriptions/site@auction_description
"298","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","35.00","28.46","23.0","0.00","0.00","23.0","35.00","28.46","23.0","0","17.32","14.08","23.0","5","0","17.32","14.08","23.0","5","0","35.00","28.46","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-132","","50","298-uniw","35.00","28.46","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-298-KUFEL-HERB-grawer.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/8/9/298_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/8/9/298_2.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/8/9/298_3.jpg","2019-10-21 14:10:44
2019-10-21 14:10:44
2019-10-21 14:10:43","","https://sklep.zaksa.pl/data/gfx/icons/large/8/9/298.jpg","2019-10-21 14:10:42","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","ATHL-505","","","","5
5
5
5","1
1
1
1","AKCESORIA\Domowe
Wszystkie produkty
Marketing\Asortyment na gliwice
AKCESORIA\Kubki","43","KUFEL ""HERB"" grawer	","Idealny dla smakoszów piwa kufel z wygrawerowanym herbem ZAKSY.
","","","","","","","","KUFEL ""HERB"" grawer	","Idealny dla smakoszów piwa kufel z wygrawerowanym herbem ZAKSY.
","","","","","","","","KUFEL ""HERB"" grawer	","Idealny dla smakoszów piwa kufel z wygrawerowanym herbem ZAKSY.
","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"299","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","35.00","28.46","23.0","0.00","0.00","23.0","35.00","28.46","23.0","0","17.32","14.08","23.0","5","0","17.32","14.08","23.0","5","0","35.00","28.46","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-133","","50","299-uniw","35.00","28.46","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw
uniw","0
8","-1.000
21","
","
","https://sklep.zaksa.pl/product-pol-299-KUFEL-HERB-nadruk-bialy.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/9/9/299_1.jpg
https://sklep.zaksa.pl/data/gfx/pictures/large/9/9/299_2.jpg","2019-10-21 14:10:42
2019-10-21 14:10:41","","https://sklep.zaksa.pl/data/gfx/icons/large/9/9/299.jpg","2019-10-21 14:10:39","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","stock","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","100","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","ATHL-505","","","","5
5
5
5
5","1
1
1
1
1","AKCESORIA\Domowe
Wszystkie produkty
Marketing\karta do koszyka
Marketing\Asortyment na gliwice
AKCESORIA\Kubki","43","KUFEL ""HERB"" nadruk biały","Idealny dla smakoszów piwa kufel z nadrukowanym herbem ZAKSY.","","","","","","","","KUFEL ""HERB"" nadruk biały","Idealny dla smakoszów piwa kufel z nadrukowanym herbem ZAKSY.","","","","","","","","KUFEL ""HERB"" nadruk biały","Idealny dla smakoszów piwa kufel z nadrukowanym herbem ZAKSY.","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"302","PLN","","","1599454037","ATHL","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","100.00","81.30","23.0","0","100.00","81.30","23.0","5","0","70.72","57.50","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","2
3
4
5
6
7
8","XS
S
M
L
XL
XXL
XXXL","ZAK-99-2
ZAK-99-3
ZAK-99-4
ZAK-99-5
ZAK-99-6
ZAK-99-7
","





","150
150
150
150
150
150
150","302-2
302-3
302-4
302-5
302-6
302-7
302-8","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","6","8","1","","","https://sklep.zaksa.pl/product-pol-302-Pawel-Zatorski-1-REPLIKA-KOSZULKI-MECZOWEJ-2018-2019JA.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/2/0/302_2.jpg","2019-10-21 14:12:09","","https://sklep.zaksa.pl/data/gfx/icons/large/2/0/302.jpg","2019-10-21 14:11:56","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","stock","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Asortyment na gliwice","43","Paweł Zatorski  1  - REPLIKA KOSZULKI MECZOWEJ 2018/2019JA","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Paweł Zatorski  1
","","","","","","","","Paweł Zatorski  1  - REPLIKA KOSZULKI MECZOWEJ 2018/2019JA","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Paweł Zatorski  1
","","","","","","","","Paweł Zatorski  1  - REPLIKA KOSZULKI MECZOWEJ 2018/2019JA","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Paweł Zatorski  1
","","","","","","","","PERSONALIZACJA\Tak","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","n","n","y","n","172","174","Tak","","0","same_prices","4","DAMONS Zaksa koszulka meczowa","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"303","PLN","","","1599454037","ATHL","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","100.00","81.30","23.0","0","100.00","81.30","23.0","5","0","70.72","57.50","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","2
3
4
5
6
7
8","XS
S
M
L
XL
XXL
XXXL","ZAK-102-2
ZAK-102-3
ZAK-102-4
ZAK-102-5
ZAK-102-6
ZAK-102-7
ZAK-102-8","





","150
150
150
150
150
150
150","303-2
303-3
303-4
303-5
303-6
303-7
303-8","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","","","","","","https://sklep.zaksa.pl/product-pol-303-Benjamin-Toniutti-6-REPLIKA-KOSZULKI-MECZOWEJ-2018-2019.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/3/0/303_2.jpg","2019-10-21 14:12:03","","https://sklep.zaksa.pl/data/gfx/icons/large/3/0/303.jpg","2019-10-21 14:11:55","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","stock","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Asortyment na gliwice","43","Benjamin Toniutti 6  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Benjamin Toniutti 6
","","","","","","","","Benjamin Toniutti 6  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Benjamin Toniutti 6
","","","","","","","","Benjamin Toniutti 6  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Benjamin Toniutti 6
","","","","","","","","PERSONALIZACJA\Tak","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","n","n","y","n","172","174","Tak","","0","same_prices","4","DAMONS Zaksa koszulka meczowa","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"304","PLN","","","1599454037","ATHL","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","100.00","81.30","23.0","0","100.00","81.30","23.0","5","0","70.72","57.50","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","2
3
4
5
6
7
8","XS
S
M
L
XL
XXL
XXXL","zak-106-2
zak-106-3
zak-106-4
zak-106-5
zak-106-6
zak-106-7
zak-106-8","





","150
150
150
150
150
150
150","304-2
304-3
304-4
304-5
304-6
304-7
304-8","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","","","","","","https://sklep.zaksa.pl/product-pol-304-Mateusz-Bieniek-10-REPLIKA-KOSZULKI-MECZOWEJ-2018-2019.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/4/0/304_2.jpg","2019-10-21 14:12:02","","https://sklep.zaksa.pl/data/gfx/icons/large/4/0/304.jpg","2019-10-21 14:11:55","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","stock","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Asortyment na gliwice","43","Mateusz Bieniek  10  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Mateusz Bieniek  10
","","","","","","","","Mateusz Bieniek  10  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Mateusz Bieniek  10
","","","","","","","","Mateusz Bieniek  10  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Mateusz Bieniek  10
","","","","","","","","PERSONALIZACJA\Tak","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","n","n","y","n","172","174","Tak","","0","same_prices","4","DAMONS Zaksa koszulka meczowa","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"305","PLN","","","1599454037","ATHL","1214553980","ATHL-1001  Koszulka sublimacyjna / replika","0","","0","szt.","0","","100.00","81.30","23.0","0.00","0.00","23.0","100.00","81.30","23.0","0","100.00","81.30","23.0","5","0","70.72","57.50","23.0","5","0","100.00","81.30","23.0","5","0","","","","","","","","","","","","","","2
3
4
5
6
7
8","XS
S
M
L
XL
XXL
XXXL","ZAK-100-2
ZAK-100-3
ZAK-100-4
ZAK-100-5
ZAK-100-6
ZAK-100-7
","





","150
150
150
150
150
150
150","305-2
305-3
305-4
305-5
305-6
305-7
305-8","100.00","81.30","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","","","","","","https://sklep.zaksa.pl/product-pol-305-Aleksander-Sliwka-11-REPLIKA-KOSZULKI-MECZOWEJ-2018-2019.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/5/0/305_2.jpg","2019-10-21 14:12:01","","https://sklep.zaksa.pl/data/gfx/icons/large/5/0/305.jpg","2019-10-21 14:11:54","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","stock","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Asortyment na gliwice","43","Aleksander Śliwka 11  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Aleksander Śliwka 11
","","","","","","","","Aleksander Śliwka 11  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Aleksander Śliwka 11
","","","","","","","","Aleksander Śliwka 11  - REPLIKA KOSZULKI MECZOWEJ 2018/2019","Spersonalizowana replika koszulki meczowej na sezon 2018/2019  - Aleksander Śliwka 11
","","","","","","","","PERSONALIZACJA\Tak","172","PERSONALIZACJA","<p>Dodatkowy nadruk z własnym nazwiskiem i numerem na tyle koszulki</p>","0","parameter","n","n","y","n","172","174","Tak","","0","same_prices","4","DAMONS Zaksa koszulka meczowa","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"306","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","29.00","23.58","23.0","0.00","0.00","23.0","29.00","23.58","23.0","0","18.45","15.00","23.0","5","0","18.45","15.00","23.0","5","0","29.00","23.58","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-136","","20","306-uniw","29.00","23.58","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","","","","","","https://sklep.zaksa.pl/product-pol-306-Skarpetki-damos-dlugie.html","deliverer","0","yes","","","","https://sklep.zaksa.pl/data/gfx/icons/large/6/0/","1970-01-01 01:00:00","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5","1
1","Wszystkie produkty
Marketing\Asortyment na gliwice","43","Skarpetki damos długie","","","","","","","","","Skarpetki damos długie","","","","","","","","","Skarpetki damos długie","","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"307","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","6.00","4.88","23.0","0.00","0.00","23.0","6.00","4.88","23.0","0","3.67","2.98","23.0","5","0","3.67","2.98","23.0","5","0","6.00","4.88","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-137","","50","307-uniw","6.00","4.88","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-307-Grzechotka-w-ksztalcie-dloni-niebiesko-biala.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/7/0/307_1.jpg","2019-10-21 13:36:55","","https://sklep.zaksa.pl/data/gfx/icons/large/7/0/307.jpg","2019-10-21 13:36:55","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5","1
1
1","Wszystkie produkty
Marketing\Asortyment na gliwice
AKCESORIA\Meczowe","43","Grzechotka w kształcie dłoni niebiesko biała","","","","","","","","","Grzechotka w kształcie dłoni niebiesko biała","","","","","","","","","Grzechotka w kształcie dłoni niebiesko biała","","","","","","","","","Kolor\Niebieski
Rozmiar\85×185×20 mm","73
118","Kolor
Rozmiar","
","0
1","parameter
parameter","n
n","y
n","n
n","n
n","73
118","193
215","Niebieski
85×185×20 mm","
","0
0","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","307","050ef565b4fad5b7faf128b67a873c71","Kolor","b2b7e488ca21e0aada6b70fc45db0edb","Niebieski","","","","",""
"505","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","6.00","4.88","23.0","0.00","0.00","23.0","6.00","4.88","23.0","0","6.00","4.88","23.0","5","0","3.67","2.98","23.0","5","0","6.00","4.88","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","","KC6813-05","50","505-uniw","6.00","4.88","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-505-Grzechotka-w-ksztalcie-dloni-czerwono-biala.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/5/0/505_1.jpg","2019-10-21 13:36:57","","https://sklep.zaksa.pl/data/gfx/icons/large/5/0/505.jpg","2019-10-21 13:36:55","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5","1
1
1","Wszystkie produkty
Marketing\Asortyment na gliwice
AKCESORIA\Meczowe","43","Grzechotka w kształcie dłoni czerwono biała","","","","","","","","","Grzechotka w kształcie dłoni czerwono biała","","","","","","","","","Grzechotka w kształcie dłoni czerwono biała","","","","","","","","","Kolor\Czerwony
Rozmiar\85×185×20 mm","73
118","Kolor
Rozmiar","
","0
1","parameter
parameter","n
n","y
n","n
n","n
n","73
118","175
215","Czerwony
85×185×20 mm","
","0
0","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","307","050ef565b4fad5b7faf128b67a873c71","Kolor","a56190daca98c4e046e955ecbb548305","Czerwony","","","","",""
"309","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","6.00","4.88","23.0","0.00","0.00","23.0","6.00","4.88","23.0","0","3.08","2.50","23.0","5","0","3.08","2.50","23.0","5","0","6.00","4.88","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-139","","110","309-uniw","6.00","4.88","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-309-Palki-dmuchane-w-barwach-ZAKSY.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/9/0/309_1.jpg","2019-10-21 13:36:53","","https://sklep.zaksa.pl/data/gfx/icons/large/9/0/309.jpg","2019-10-21 13:36:53","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5","1
1
1","Wszystkie produkty
Marketing\Asortyment na gliwice
AKCESORIA\Meczowe","43","Pałki dmuchane w barwach ZAKSY","","","","","","","","","Pałki dmuchane w barwach ZAKSY","","","","","","","","","Pałki dmuchane w barwach ZAKSY","","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"310","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","20.00","16.26","23.0","0.00","0.00","23.0","20.00","16.26","23.0","0","12.18","9.90","23.0","5","0","12.18","9.90","23.0","5","0","20.00","16.26","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-141","","110","310-uniw","20.00","16.26","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-310-Okularyz-nadrukiem-w-barwami-zaksy-na-szybkach.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/0/1/310_1.jpg","2019-10-21 13:36:54","","https://sklep.zaksa.pl/data/gfx/icons/large/0/1/310.jpg","2019-10-21 13:36:53","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5","1
1
1","Wszystkie produkty
Marketing\Asortyment na gliwice
AKCESORIA\Meczowe","43","Okularyz nadrukiem w barwami zaksy na szybkach","","","","","","","","","Okularyz nadrukiem w barwami zaksy na szybkach","","","","","","","","","Okularyz nadrukiem w barwami zaksy na szybkach","","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"311","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","15.00","12.20","23.0","0.00","0.00","23.0","15.00","12.20","23.0","0","9.84","8.00","23.0","5","0","9.84","8.00","23.0","5","0","15.00","12.20","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-142","","20","311-uniw","15.00","12.20","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","uniw","1","-1.000","","","https://sklep.zaksa.pl/product-pol-311-Flamastry-do-twarzy-w-barwach-zaksy.html","deliverer","0","yes","https://sklep.zaksa.pl/data/gfx/pictures/large/1/1/311_1.jpg","2019-10-21 13:36:55","","https://sklep.zaksa.pl/data/gfx/icons/large/1/1/311.jpg","2019-10-21 13:36:55","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","yes","no","5","yes","","","","","","","","","","","","","","","","","","","","5
5
5","1
1
1","Wszystkie produkty
Marketing\Asortyment na gliwice
AKCESORIA\Meczowe","43","Flamastry do twarzy w barwach zaksy","","","","","","","","","Flamastry do twarzy w barwach zaksy","","","","","","","","","Flamastry do twarzy w barwach zaksy","","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
"313","PLN","","","1599454037","ATHL","0","*Kategoria tymczasowa","0","","0","szt.","0","","30.00","24.39","23.0","0.00","0.00","23.0","30.00","24.39","23.0","0","24.60","20.00","23.0","5","0","24.60","20.00","23.0","5","0","30.00","24.39","23.0","5","0","","","","","","","","","","","","","","uniw","uniwersalny","ZAK-144","","110","313-uniw","30.00","24.39","23.0","0.00","0.00","23.0","0.00","0.00","0.00","0.00","","","","","","https://sklep.zaksa.pl/product-pol-313-Nauszniki-ochronne-na-mecz.html","deliverer","0","yes","","","","https://sklep.zaksa.pl/data/gfx/icons/large/3/1/","1970-01-01 01:00:00","","","","","","","","","yes","no","no","no","no","5","no","no","no","no","no","yes","","1","manual","5
5
5
5","count_cost
count_cost
client_award
client_award","retailers
wholesalers
retailers
wholesalers","0
0
0
0","","1","1","1","1","no","no","5","yes","","","","","","","","","","","","","","","","","","","","5","1","Wszystkie produkty","43","Nauszniki ochronne na mecz","","","","","","","","","Nauszniki ochronne na mecz","","","","","","","","","Nauszniki ochronne na mecz","","","","","","","","","","","","","","","","","","","","","","","","same_prices","0","","wholesale_notequals_retail","5","pos_notequals_retail","5","","","","","","","","","",""
